userID	movieID	rating	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	IMAX	Musical	Mystery	Romance	Sci-Fi	Short	Thriller	War	Western
78	2502	5.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2527	3.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
78	2528	4.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	2529	4.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	2530	3.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	2532	2.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	2533	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	2542	4.0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
78	2600	3.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	2662	4.5	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0
78	2664	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
78	2671	3.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	2672	4.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0
78	2677	4.5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
78	2692	4.5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	2701	2.5	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
78	2706	2.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2710	3.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
78	2716	4.5	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
78	2723	4.5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2747	3.0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
78	2761	4.5	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	2779	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2791	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2840	3.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	2858	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	2912	4.5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	2916	4.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	2917	4.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
78	2918	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	2919	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
78	2929	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	2944	4.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	2947	3.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
78	2968	4.5	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
78	2970	4.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	2973	4.5	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	2985	4.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	2997	4.5	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
78	3045	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3052	4.0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
78	3060	4.0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
78	3067	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3070	4.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3072	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	3090	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3104	4.5	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3135	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3163	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3168	3.5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3175	4.5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3198	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3201	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3210	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	3253	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3265	4.5	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	3271	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3326	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3328	4.5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3334	4.0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
78	3338	4.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3359	5.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3363	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3397	4.5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3418	3.5	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	3421	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3424	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3429	4.5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3441	2.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	3448	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	3470	4.5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3471	3.5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	3481	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	3503	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
78	3504	3.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3521	3.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3527	4.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	3552	3.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3608	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3638	2.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
78	3658	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
78	3671	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
78	3676	4.5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
78	3683	4.0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
78	3698	2.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3701	3.5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	3702	4.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3703	4.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3706	4.5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
78	3751	4.5	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3755	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	3811	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	3814	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3819	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3836	4.5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
78	3863	4.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
78	3911	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3925	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3927	3.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3959	4.5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	3967	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	3996	3.0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
78	4027	4.5	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4034	4.5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	4042	2.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
78	4085	4.0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	4119	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	4131	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
78	4223	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	4226	5.0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0
78	4276	3.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4278	4.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4280	3.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	4310	2.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
78	4333	3.5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4338	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	4349	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
78	4361	3.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	4407	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
78	4443	4.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	4467	4.5	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
78	4485	2.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4518	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
78	4553	4.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	4571	4.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	4605	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4641	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	4642	5.0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
78	4643	4.0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	4713	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	4788	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	4842	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	4855	4.0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	4873	5.0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
78	4918	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
78	4973	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	4981	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	4982	2.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
78	5049	4.5	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	5060	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	5139	3.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	5198	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	5288	4.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
78	5299	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	5339	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	5410	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	5445	3.0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0
78	5446	4.5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	5468	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	5505	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	5515	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	5522	4.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	5693	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	5747	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	5855	1.5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
78	5876	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
78	5881	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
78	5899	4.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	5932	5.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
78	5981	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
78	6001	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6184	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	6235	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	6261	3.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	6305	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	6365	2.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	6385	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6440	5.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	6448	4.0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6458	4.5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	6502	4.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
78	6565	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6579	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	6620	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6645	4.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	6650	5.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6678	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
78	6711	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	6773	5.0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
78	6774	4.5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0
78	6791	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6867	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6874	4.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
78	6934	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	6942	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	6947	4.5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	6971	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	6978	5.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	6993	4.0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	7001	4.5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0
78	7003	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
78	7020	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	7025	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
78	7027	4.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
78	7042	3.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
78	7063	5.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	7069	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	7084	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
78	7123	4.5	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0
78	7132	4.0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
78	7156	4.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
78	7163	2.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
78	7215	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
78	7236	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
78	7323	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	7361	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
78	7389	1.5	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
78	7419	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
78	7438	3.5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	7489	3.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	7560	4.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
78	7620	4.5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
78	7698	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
78	7815	4.0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
78	7817	4.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
78	7934	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	7983	4.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
